Probabilities:
1, 4.428900063357943e-06, 119.997, 0.0005314547209027632
2, 4.431745975752577e-06, 119.994, 0.0005317829266144547
3, 4.4345936589529344e-06, 119.991, 0.0005321113277314216
4, 4.437443107407901e-06, 119.988, 0.0005324399235716593
5, 4.4402943322197075e-06, 119.985, 0.0005327687154513816
6, 4.443147333388353e-06, 119.982, 0.0005330977033546014
7, 4.446002110913838e-06, 119.979, 0.0005334268872653313
8, 4.448858659245047e-06, 119.976, 0.0005337562665015839
9, 4.451716983933096e-06, 119.973, 0.0005340858417134054
10, 4.454577090529099e-06, 119.97, 0.000534415613550776
11, 4.457438973481942e-06, 119.967, 0.0005347455813317081
12, 4.460302638342739e-06, 119.964, 0.0005350757457061484
13, 4.463168085111491e-06, 119.961, 0.0005354061066580595
14, 4.466035308237082e-06, 119.958, 0.0005357366635055039
15, 4.4689043188217425e-06, 119.955, 0.0005360674175642621
16, 4.471775116865473e-06, 119.952, 0.0005363983688182472
17, 4.474647696817158e-06, 119.949, 0.0005367295165855212
18, 4.477522064227912e-06, 119.946, 0.0005370608615158812
19, 4.4803982190977365e-06, 119.943, 0.0005373924035932398
20, 4.48327616142663e-06, 119.94, 0.00053772414280151
21, 4.486155891214594e-06, 119.937, 0.0005380560791246047
22, 4.489037419563857e-06, 119.934, 0.0005383882138779716
23, 4.49192073537219e-06, 119.931, 0.0005387205457139221
24, 4.494805844190708e-06, 119.928, 0.0005390530752821032
25, 4.4976927460194105e-06, 119.925, 0.0005393858025663778
26, 4.500581440858298e-06, 119.922, 0.0005397187275506087
27, 4.503471934258485e-06, 119.919, 0.0005400518508843433
28, 4.506364226219972e-06, 119.916, 0.0005403851725513942
29, 4.509258316742759e-06, 119.913, 0.0005407186925355745
30, 4.512154205826846e-06, 119.91, 0.0005410524108206971
31, 4.515051893472233e-06, 119.907, 0.000541386327390575
32, 4.517951385230035e-06, 119.904, 0.000541720442894622
33, 4.520852681100251e-06, 119.901, 0.0005420547573166012
34, 4.523755775531768e-06, 119.898, 0.000542389269974708
35, 4.526660679626815e-06, 119.895, 0.000542723982183857
36, 4.529567387834277e-06, 119.892, 0.0005430588932622271
37, 4.532475905705269e-06, 119.889, 0.0005433940038590989
38, 4.535386227688676e-06, 119.886, 0.0005437293132926846
39, 4.538298359335613e-06, 119.883, 0.0005440648222122313
40, 4.54121230064608e-06, 119.88, 0.0005444005306014521
41, 4.544128057171193e-06, 119.877, 0.0005447364391095111
42, 4.5470456233598355e-06, 119.874, 0.0005450725470546369
43, 4.5499650047631235e-06, 119.871, 0.0005454088550859603
44, 4.552886195829942e-06, 119.868, 0.0005457453625217435
45, 4.55580920766252e-06, 119.865, 0.000546082070676468
46, 4.558734034709744e-06, 119.862, 0.0005464189788683793
47, 4.561660682522728e-06, 119.859, 0.0005467560877464916
48, 4.564589145550357e-06, 119.856, 0.0005470933966290836
49, 4.567519429343747e-06, 119.853, 0.0005474309061651361
50, 4.570451533902897e-06, 119.85, 0.0005477686163382622
51, 4.573385459227808e-06, 119.847, 0.0005481065271320751
52, 4.576321210869594e-06, 119.844, 0.0005484446391954556
53, 4.5792587888282554e-06, 119.841, 0.0005487829525119669
